filename,spectral_centroid,zero_crossings,spectral_rolloff,chroma_stft,rms,mel_spec,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,label
25525__heigh-hoo__4-car-collapsed_0.wav,1425.930404240637,0.0634765625,2791.191609700521,0.37279242277145386,81.04254150390625,1.1285127401351929,-204.35211181640625,142.41793823242188,-19.561494827270508,14.01473617553711,-27.79730987548828,-1.100461483001709,-15.122650146484375,-1.3575093746185303,-5.576181411743164,8.510478019714355,Far_miss
25525__heigh-hoo__4-car-collapsed_1.wav,1231.9412214723561,0.052277741608796294,2291.9901529947915,0.33249175548553467,86.56025695800781,1.0663747787475586,-221.85728454589844,153.60745239257812,-14.695343971252441,18.15839958190918,-21.540739059448242,5.360316753387451,-9.933229446411133,1.6541069746017456,-8.45547866821289,1.2780089378356934,Far_miss
25525__heigh-hoo__4-car-collapsed_2.wav,1152.8534786638468,0.05937412806919643,2094.5846557617188,0.3025030791759491,116.67790985107422,0.12177226692438126,-316.75360107421875,178.237060546875,-41.94894027709961,26.776355743408203,-22.20587158203125,8.800921440124512,-10.95479679107666,1.3117849826812744,-9.46837329864502,-3.8340401649475098,Far_miss
259669__brokenladder__heavy-metal-scream_(1)_0.wav,930.1299689530888,0.07408537688078703,1781.3741048177083,0.2668966054916382,158.32337951660156,1.1825505495071411,-458.3692932128906,107.11978912353516,-6.519206523895264,-18.094573974609375,1.11407470703125,4.8277411460876465,-8.018776893615723,-10.976099014282227,-19.912124633789062,-8.14478874206543,Far_miss
259669__brokenladder__heavy-metal-scream_(1)_1.wav,0.0,0.0,0.0,0.0,357.7709045410156,0.0,-1131.3709716796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Far_miss
259669__brokenladder__heavy-metal-scream_0.wav,930.1299689530888,0.07408537688078703,1781.3741048177083,0.2668966054916382,158.32337951660156,1.1825505495071411,-458.3692932128906,107.11978912353516,-6.519206523895264,-18.094573974609375,1.11407470703125,4.8277411460876465,-8.018776893615723,-10.976099014282227,-19.912124633789062,-8.14478874206543,Far_miss
259669__brokenladder__heavy-metal-scream_1.wav,0.0,0.0,0.0,0.0,357.7709045410156,0.0,-1131.3709716796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Far_miss
269465__magnus589__dryer-machine_0.wav,3797.5750829748686,0.2735934787326389,7173.0987548828125,0.5986372232437134,76.82664489746094,0.06118669733405113,-229.5310821533203,53.44821548461914,39.592647552490234,30.63555145263672,-6.709378719329834,15.557145118713379,-8.60300350189209,19.784011840820312,-3.716395139694214,-2.492772102355957,Far_miss
269465__magnus589__dryer-machine_1.wav,3853.863017296203,0.2834879557291667,7211.130777994792,0.598117470741272,77.66502380371094,0.05889437347650528,-232.2213134765625,51.37287902832031,41.14348220825195,33.11315155029297,-6.372373104095459,14.44151496887207,-9.020784378051758,19.912595748901367,-5.213397979736328,-3.719163656234741,Far_miss
269465__magnus589__dryer-machine_2.wav,3883.5320332872625,0.28492341218171297,7257.3374430338545,0.6059977412223816,78.27281951904297,0.05524387210607529,-234.33047485351562,50.42011260986328,41.712493896484375,33.855873107910156,-6.197716236114502,13.89061164855957,-9.030149459838867,20.455183029174805,-5.283856391906738,-3.9971253871917725,Far_miss
269465__magnus589__dryer-machine_3.wav,3872.5315872875476,0.28385868778935186,7257.586669921875,0.6079400181770325,78.85501861572266,0.055043358355760574,-236.1750946044922,50.63534927368164,42.24210739135742,34.34280014038086,-5.3107218742370605,14.10196304321289,-9.672945022583008,19.91275405883789,-5.078322887420654,-3.918579578399658,Far_miss
269465__magnus589__dryer-machine_4.wav,3849.7189953180036,0.2742897316261574,7248.9634195963545,0.6024280786514282,79.06597137451172,0.054735131561756134,-236.82659912109375,51.130001068115234,42.03160095214844,34.17426300048828,-5.778444766998291,13.845947265625,-9.086353302001953,20.19896125793457,-4.958724498748779,-3.3208630084991455,Far_miss
269465__magnus589__dryer-machine_5.wav,3811.3540750835305,0.27204499421296297,7204.551188151042,0.6151790022850037,78.72000885009766,0.05658512935042381,-235.60694885253906,52.314579010009766,40.44365692138672,33.270477294921875,-5.04457426071167,14.514381408691406,-8.829876899719238,19.635732650756836,-5.073977947235107,-3.2468748092651367,Far_miss
269465__magnus589__dryer-machine_6.wav,3837.4945018896083,0.2738378299689441,7220.577870244565,0.5979195833206177,79.15592193603516,0.055580176413059235,-236.97618103027344,51.62240982055664,42.16630172729492,34.36740493774414,-5.891716957092285,13.74456787109375,-9.21457290649414,19.584827423095703,-4.330182075500488,-2.714609146118164,Far_miss
275655__deleted-user-4798915__monkey_00.wav,3864.1056900383037,0.23966923466435186,7117.222086588542,0.5741757154464722,52.05967712402344,1.840772271156311,-130.52960205078125,31.139577865600586,-9.870391845703125,18.12437629699707,-6.714101791381836,0.9205528497695923,3.566460132598877,9.473421096801758,1.1924885511398315,5.926153182983398,Far_miss
275655__deleted-user-4798915__monkey_01.wav,3876.3221306641963,0.23117630570023148,6974.165852864583,0.5238572359085083,57.61436080932617,1.107231855392456,-162.7981414794922,22.15492820739746,-18.055692672729492,20.19013786315918,-2.326491117477417,5.890902996063232,1.2513012886047363,13.77745246887207,1.2498643398284912,4.465747833251953,Far_miss
275655__deleted-user-4798915__monkey_02.wav,4326.960830822687,0.3137839988425926,7624.648030598958,0.5741150379180908,34.544857025146484,1.3595151901245117,-81.52399444580078,11.619036674499512,-16.203821182250977,9.553143501281738,-15.096217155456543,5.481701850891113,0.3641264736652374,7.697399139404297,-3.6675546169281006,4.980122089385986,Far_miss
275655__deleted-user-4798915__monkey_03.wav,4226.400488673781,0.3134132667824074,7502.9754638671875,0.6664417386054993,40.354496002197266,1.4351308345794678,-98.93909454345703,18.284658432006836,-15.535111427307129,10.291314125061035,-15.390256881713867,6.752996921539307,0.9174619317054749,8.070880889892578,-3.7640323638916016,3.0717625617980957,Far_miss
275655__deleted-user-4798915__monkey_04.wav,3940.0163064205803,0.2563521773726852,7030.6406656901045,0.4674265384674072,51.65030288696289,0.7595557570457458,-145.8719024658203,14.643269538879395,-19.18076515197754,23.366323471069336,-6.291531085968018,2.065145969390869,3.635110855102539,15.26480484008789,-1.838108777999878,4.449428081512451,Far_miss
275655__deleted-user-4798915__monkey_05.wav,4552.480351075081,0.3281227394386574,7799.4557698567705,0.6003506779670715,42.30686569213867,3.5266294479370117,-83.59600830078125,4.737061977386475,-9.680220603942871,13.533475875854492,-9.171610832214355,8.241405487060547,0.5617735981941223,7.463979721069336,-2.9797170162200928,5.283240795135498,Far_miss
275655__deleted-user-4798915__monkey_06.wav,4725.3257897095455,0.37745723017939814,7932.194010416667,0.5931996703147888,33.775482177734375,6.774688243865967,1.879914402961731,-6.267579078674316,-15.245037078857422,6.371654033660889,-18.196975708007812,3.3673243522644043,-1.150895595550537,5.732009410858154,-4.447864532470703,1.2407106161117554,Far_miss
275655__deleted-user-4798915__monkey_07.wav,4478.7283970964645,0.3360120985243056,7502.327473958333,0.5788401365280151,45.31224060058594,4.250161647796631,-74.51702880859375,0.46398022770881653,-9.822855949401855,16.00025177001953,-13.653776168823242,6.651660919189453,-1.0044752359390259,8.444677352905273,-2.2319188117980957,2.628857135772705,Far_miss
275655__deleted-user-4798915__monkey_08.wav,3802.2490215791,0.21140543619791666,7098.679606119792,0.5943001508712769,64.813232421875,0.6305820345878601,-192.72413635253906,34.31192398071289,-7.508325576782227,15.172504425048828,-7.578683376312256,11.827727317810059,1.3247840404510498,13.548359870910645,2.769362211227417,6.120370388031006,Far_miss
275655__deleted-user-4798915__monkey_09.wav,4214.796456927942,0.28830747251157407,7420.281982421875,0.5768876671791077,50.80367660522461,3.631512403488159,-109.25240325927734,13.4427490234375,-10.602665901184082,16.362741470336914,-11.637733459472656,6.579849720001221,-1.5864381790161133,9.440414428710938,0.366610586643219,2.6454427242279053,Far_miss
275655__deleted-user-4798915__monkey_10.wav,3188.847679407351,0.14993851273148148,6374.725341796875,0.5662170052528381,76.27167510986328,0.160040020942688,-229.6028289794922,55.44123840332031,-9.045503616333008,21.014163970947266,-8.420853614807129,7.8618855476379395,4.655852317810059,11.77103042602539,2.414832830429077,7.165960311889648,Far_miss
275655__deleted-user-4798915__monkey_11.wav,4040.972202543071,0.2549709743923611,7125.2471923828125,0.5464792251586914,57.886863708496094,1.1313700675964355,-164.9052734375,20.298507690429688,-5.155125141143799,21.91252326965332,-10.721247673034668,9.472212791442871,2.4702727794647217,12.426179885864258,0.005481472704559565,5.59882116317749,Far_miss
275655__deleted-user-4798915__monkey_12.wav,4260.493906277431,0.2920735677083333,7142.2943115234375,0.45078498125076294,46.10074996948242,1.4354201555252075,-119.92916107177734,4.234163284301758,-14.895038604736328,22.808910369873047,-14.353748321533203,3.2036895751953125,2.5141799449920654,13.673178672790527,2.0209920406341553,2.650465488433838,Far_miss
275655__deleted-user-4798915__monkey_13.wav,3613.3585873380307,0.19975450303819445,6714.7206624348955,0.5537223219871521,67.1849365234375,0.4563303291797638,-198.5374298095703,35.328094482421875,-14.885527610778809,22.521900177001953,-5.773657321929932,10.12111759185791,3.5302538871765137,13.182645797729492,1.9526124000549316,4.805831432342529,Far_miss
275655__deleted-user-4798915__monkey_14.wav,3933.17715979034,0.23001889829282407,7144.936116536458,0.5965366363525391,61.31312942504883,0.7067120671272278,-180.50823974609375,27.77659797668457,-7.246748924255371,18.694307327270508,-8.74216079711914,10.611210823059082,1.341022253036499,14.361651420593262,0.25179213285446167,4.578478813171387,Far_miss
275655__deleted-user-4798915__monkey_15.wav,5265.677950574281,0.45260054976851855,8365.749104817709,0.7312806248664856,44.04169845581055,14.933520317077637,54.408504486083984,-25.58683204650879,-6.297508716583252,10.398886680603027,-15.350919723510742,6.206964015960693,-4.810757160186768,4.201457500457764,-2.374715805053711,2.371114492416382,Far_miss
275655__deleted-user-4798915__monkey_16.wav,4659.267025627556,0.3448441116898148,7918.1874593098955,0.6521980166435242,51.361717224121094,6.973743438720703,-72.97850036621094,1.1028521060943604,-6.317776679992676,10.148778915405273,-14.08856201171875,10.606427192687988,0.9156515598297119,9.408941268920898,0.03162292018532753,3.8062732219696045,Far_miss
275655__deleted-user-4798915__monkey_17.wav,5200.345869976531,0.44403980396412035,8252.251180013021,0.6050344109535217,32.850955963134766,9.966221809387207,36.78617858886719,-27.810617446899414,-9.475396156311035,12.50765323638916,-18.68446922302246,4.297491550445557,-3.7037317752838135,6.283242702484131,-2.9312009811401367,1.5145283937454224,Far_miss
275655__deleted-user-4798915__monkey_18.wav,3939.391792111912,0.2516434280960648,6907.97119140625,0.47684910893440247,47.51564025878906,4.248646259307861,-111.49685668945312,18.903112411499023,-15.570647239685059,14.58098030090332,-10.989996910095215,4.553684234619141,-1.1679667234420776,8.999491691589355,2.161271572113037,5.660690784454346,Far_miss
275655__deleted-user-4798915__monkey_19.wav,4914.339351449017,0.3753933376736111,8088.210042317708,0.6598902344703674,37.947505950927734,3.4786245822906494,-58.19699478149414,-15.770118713378906,-12.784478187561035,14.281620979309082,-7.091634273529053,12.352338790893555,-0.46558889746665955,6.724567890167236,2.2041358947753906,8.701294898986816,Far_miss
275655__deleted-user-4798915__monkey_20.wav,4410.004689421255,0.28807689525462965,7444.0582275390625,0.517261266708374,43.790164947509766,3.1985580921173096,-107.52511596679688,-1.5446031093597412,-10.904070854187012,24.95796775817871,-5.672548294067383,5.479190349578857,6.5693535804748535,14.301197052001953,-2.123706340789795,4.817667007446289,Far_miss
275655__deleted-user-4798915__monkey_21.wav,4125.00055545516,0.22358986183449073,7761.9720458984375,0.5125665664672852,58.12970733642578,0.4560151696205139,-173.5235137939453,25.279985427856445,-4.719730854034424,3.0534191131591797,-4.453894138336182,14.670747756958008,7.542754173278809,10.306877136230469,0.009283207356929779,6.448202610015869,Far_miss
275655__deleted-user-4798915__monkey_22.wav,4265.543323526147,0.26027473341232227,7712.968842565166,0.48025643825531006,67.18292236328125,0.12160271406173706,-204.71791076660156,25.9507999420166,7.633173942565918,12.530234336853027,-4.813809394836426,9.21506118774414,4.825407981872559,15.680429458618164,-0.2489584982395172,7.683472156524658,Far_miss
322054__zimbot__engineroomsteady_0.wav,197.99274630598597,0.010821307146990741,235.86832682291666,0.4345998764038086,142.87725830078125,3.3999531269073486,-393.3819580078125,204.9747314453125,60.41139602661133,24.42348861694336,38.54047393798828,27.86765480041504,16.95399284362793,15.30044937133789,10.176257133483887,7.802121639251709,Far_miss
322054__zimbot__engineroomsteady_1.wav,209.766676837079,0.011049623842592593,253.71297200520834,0.4612928330898285,141.81646728515625,3.0094072818756104,-390.0726318359375,204.78292846679688,59.79222869873047,24.10544204711914,37.06966018676758,26.266357421875,16.990541458129883,14.891890525817871,8.51392650604248,6.839105129241943,Far_miss
322054__zimbot__engineroomsteady_2.wav,196.12041823184626,0.01099537037037037,233.17667643229166,0.44187530875205994,140.45880126953125,4.117659568786621,-385.7849426269531,202.38243103027344,61.27073287963867,24.61116600036621,38.15487289428711,27.805740356445312,17.373517990112305,16.826316833496094,11.343364715576172,7.341170787811279,Far_miss
322054__zimbot__engineroomsteady_3.wav,231.02784767379694,0.01048828125,280.79296875,0.45820891857147217,141.1855926513672,2.880134344100952,-388.1223449707031,205.1334991455078,57.878665924072266,22.49079704284668,36.092594146728516,24.617996215820312,16.42118263244629,14.395694732666016,8.149006843566895,7.791411876678467,Far_miss
325258__adam-n__whistle-nightmare_0.wav,2910.318626095073,0.2158203125,3376.0772705078125,0.16718356311321259,189.74020385742188,0.33379456400871277,-589.9285278320312,-46.66282653808594,-19.24118423461914,30.36475944519043,12.193465232849121,-34.005184173583984,-1.0331717729568481,40.94300079345703,-25.55246353149414,-25.746187210083008,Far_miss
325258__adam-n__whistle-nightmare_1.wav,3057.867775172991,0.21789098668981483,4235.1125081380205,0.18265949189662933,172.98782348632812,0.6048461198806763,-533.9713745117188,-42.51842498779297,-30.582374572753906,20.876604080200195,25.434946060180664,-15.613259315490723,-25.046241760253906,19.54177474975586,16.63924217224121,-18.604475021362305,Far_miss
325258__adam-n__whistle-nightmare_2.wav,2724.646883523884,0.18424479166666666,3897.4100748697915,0.14580672979354858,157.9084014892578,0.41033661365509033,-494.11639404296875,-22.867752075195312,-20.389333724975586,12.867169380187988,17.315645217895508,-8.842812538146973,-22.867979049682617,16.740394592285156,21.38718605041504,-26.655147552490234,Far_miss
325258__adam-n__whistle-nightmare_3.wav,2156.160243574542,0.1365024643456376,3147.2438325817952,0.13996754586696625,206.3653564453125,0.08268161863088608,-645.5291748046875,-25.65616798400879,-23.56155776977539,11.236827850341797,21.87870216369629,-7.836277484893799,-24.212759017944336,11.629996299743652,23.552501678466797,-19.29822540283203,Far_miss
325806__15050-francois__school-street-ambience_00.wav,1292.5862042104209,0.025912814670138888,3068.0328369140625,0.588390588760376,202.1130828857422,0.0004708404012490064,-626.5352783203125,107.78775787353516,9.97834587097168,37.10890197753906,14.794445037841797,28.486202239990234,19.50458526611328,18.72227668762207,9.984865188598633,14.098264694213867,Far_miss
325806__15050-francois__school-street-ambience_01.wav,1412.8261036620597,0.03049949363425926,3668.2210286458335,0.642712414264679,200.0633544921875,0.002048295922577381,-622.189697265625,89.96732330322266,20.79539680480957,31.34261131286621,11.88973331451416,33.036285400390625,20.609365463256836,21.982362747192383,7.173969745635986,17.49736785888672,Far_miss
325806__15050-francois__school-street-ambience_02.wav,1457.295057405576,0.036539713541666664,3467.2444661458335,0.5883474349975586,202.30543518066406,0.00035370985278859735,-627.6898193359375,105.73983764648438,3.326508045196533,33.09719467163086,8.710209846496582,27.60021209716797,20.217823028564453,19.065778732299805,10.933534622192383,17.777997970581055,Far_miss
325806__15050-francois__school-street-ambience_03.wav,1568.7493560495761,0.058530454282407406,3431.505330403646,0.6316519975662231,198.00062561035156,0.0008379222126677632,-613.9512329101562,104.65939331054688,8.582159996032715,29.65003776550293,4.948483943939209,28.711362838745117,21.090715408325195,20.614425659179688,7.671407222747803,12.565400123596191,Far_miss
325806__15050-francois__school-street-ambience_04.wav,1378.3586258742832,0.029149938512731483,3057.9142252604165,0.6383480429649353,199.70040893554688,0.005300665739923716,-622.4577026367188,80.61201477050781,27.179615020751953,23.31036376953125,16.320661544799805,29.928300857543945,23.22939682006836,19.86840057373047,6.365737438201904,12.411705017089844,Far_miss
325806__15050-francois__school-street-ambience_05.wav,1751.4399511312545,0.060718677662037035,3869.39697265625,0.5630933046340942,206.46559143066406,0.0002682449121493846,-642.0985107421875,95.65093231201172,11.191359519958496,30.398088455200195,10.481188774108887,31.45098114013672,20.72198486328125,22.39729881286621,4.681512355804443,13.274643898010254,Far_miss
325806__15050-francois__school-street-ambience_06.wav,1953.5754357139801,0.0773586697048611,4327.675374348958,0.5588611364364624,205.3211669921875,0.0002092814102070406,-639.4048461914062,89.60884857177734,9.810179710388184,30.745161056518555,9.824888229370117,31.93414306640625,18.32099723815918,19.623689651489258,5.937815189361572,18.067527770996094,Far_miss
325806__15050-francois__school-street-ambience_07.wav,1729.9335387335732,0.06331606264467593,3810.429890950521,0.5416268706321716,203.26251220703125,0.00030308178975246847,-632.296875,94.04171752929688,6.93781852722168,29.709426879882812,13.175810813903809,27.94654655456543,22.93528175354004,20.719871520996094,6.16264533996582,15.136126518249512,Far_miss
325806__15050-francois__school-street-ambience_08.wav,1039.7811983018319,0.013350875289351851,2403.893025716146,0.6699120998382568,202.94769287109375,0.0019358954159542918,-630.1358642578125,102.8780746459961,12.646440505981445,26.08423614501953,10.429773330688477,29.398143768310547,21.082021713256836,18.95625114440918,6.966954708099365,15.97496223449707,Far_miss
325806__15050-francois__school-street-ambience_09.wav,1685.2241522152626,0.040965892650462965,3893.1233723958335,0.5784820318222046,206.43362426757812,0.00047004359657876194,-643.259521484375,88.3033676147461,14.880537986755371,27.388254165649414,10.378473281860352,29.099491119384766,20.088342666625977,22.792593002319336,4.2366814613342285,14.276548385620117,Far_miss
325806__15050-francois__school-street-ambience_10.wav,728.9845248687576,0.010721842447916666,1338.7471516927083,0.7669472694396973,196.28945922851562,0.05374802649021149,-612.2425537109375,73.88636016845703,35.159515380859375,17.805295944213867,16.982707977294922,27.1141357421875,20.979307174682617,22.385452270507812,12.78305721282959,18.55724334716797,Far_miss
325806__15050-francois__school-street-ambience_11.wav,908.7694834764113,0.00918013961226852,1982.7494303385417,0.7126210331916809,180.00534057617188,0.09049362689256668,-563.5311279296875,43.44892120361328,30.949325561523438,24.20467185974121,19.124116897583008,24.178756713867188,22.146711349487305,20.6142578125,16.012393951416016,16.25396156311035,Far_miss
325806__15050-francois__school-street-ambience_12.wav,772.7795838063743,0.010721842447916666,1525.6174723307292,0.698111355304718,194.19639587402344,0.059013575315475464,-606.1795043945312,65.56129455566406,34.53132629394531,20.971837997436523,20.26186752319336,27.906009674072266,26.402074813842773,23.733510971069336,17.292078018188477,16.92350959777832,Far_miss
325806__15050-francois__school-street-ambience_13.wav,348.74071281279197,0.00274658203125,329.9265543619792,0.7614956498146057,190.36697387695312,0.09387187659740448,-591.40087890625,82.39424133300781,38.83694839477539,18.916006088256836,20.560270309448242,29.818031311035156,24.83025360107422,25.932619094848633,17.847797393798828,16.39357566833496,Far_miss
325806__15050-francois__school-street-ambience_14.wav,1101.3038288495854,0.025386103877314815,2213.2344563802085,0.6187892556190491,160.90443420410156,0.00865174364298582,-486.55487060546875,139.98416137695312,-4.3933024406433105,1.0431032180786133,2.0500001907348633,19.74515151977539,12.627307891845703,19.226213455200195,10.828296661376953,9.831915855407715,Far_miss
325806__15050-francois__school-street-ambience_15.wav,699.304324759552,0.00910328052662037,1232.9254150390625,0.6887853741645813,199.5211181640625,0.011732862330973148,-618.8590087890625,104.68312072753906,30.046802520751953,17.315481185913086,17.172388076782227,25.48126983642578,22.874710083007812,17.351232528686523,12.339421272277832,9.039772987365723,Far_miss
325806__15050-francois__school-street-ambience_16.wav,723.915085893766,0.012453432436342593,1449.4537353515625,0.7151326537132263,196.99002075195312,0.0350380465388298,-614.214111328125,74.42198181152344,40.81415557861328,23.556015014648438,18.03972625732422,27.003908157348633,20.523286819458008,22.84609603881836,9.839543342590332,10.818516731262207,Far_miss
325806__15050-francois__school-street-ambience_17.wav,572.4471393836408,0.006264015480324074,948.1587727864584,0.7491604089736938,180.53787231445312,0.1660553216934204,-563.3692016601562,50.551002502441406,42.97002029418945,31.08775520324707,21.972043991088867,26.251920700073242,20.500904083251953,23.182374954223633,14.19151496887207,13.961531639099121,Far_miss
325806__15050-francois__school-street-ambience_18.wav,697.0489152047429,0.010543258101851851,1189.9088541666667,0.7430275082588196,198.32781982421875,0.019294830039143562,-616.85205078125,88.27308654785156,34.91133499145508,21.57205581665039,17.423044204711914,26.247812271118164,24.651155471801758,19.283836364746094,9.852907180786133,13.527256965637207,Far_miss
325806__15050-francois__school-street-ambience_19.wav,675.3035571451685,0.008149323640046295,1292.0918782552083,0.7424012422561646,198.82089233398438,0.037809137254953384,-619.6864624023438,73.39977264404297,42.330810546875,25.92513084411621,19.817310333251953,29.138586044311523,24.37459373474121,21.805387496948242,9.115038871765137,9.508913040161133,Far_miss
325806__15050-francois__school-street-ambience_20.wav,1488.8334535518154,0.049287018952546294,3165.081787109375,0.6264052391052246,202.89065551757812,0.003420618362724781,-631.5917358398438,89.3250503540039,25.541616439819336,27.774991989135742,14.747987747192383,31.022537231445312,14.50278377532959,20.24238395690918,5.693405628204346,9.051095962524414,Far_miss
325806__15050-francois__school-street-ambience_21.wav,1687.7388299441063,0.037792064525462965,4199.3235270182295,0.5971933007240295,203.8161163330078,0.00037959974724799395,-634.5574340820312,91.42601013183594,22.150196075439453,32.309906005859375,5.819741249084473,31.558971405029297,13.738446235656738,14.566414833068848,5.056576728820801,11.573051452636719,Far_miss
325806__15050-francois__school-street-ambience_22.wav,1195.0107880888893,0.05745668764467592,2221.0103352864585,0.7110459804534912,192.7003173828125,0.039254721254110336,-602.2604370117188,57.852684020996094,42.20719909667969,27.42469596862793,16.76293182373047,23.644214630126953,18.57327651977539,20.612768173217773,9.17729663848877,10.992533683776855,Far_miss
325806__15050-francois__school-street-ambience_23.wav,1327.2652940149262,0.039430971498842594,2662.1419270833335,0.6562706232070923,207.45338439941406,0.0008024159469641745,-645.5863647460938,100.72889709472656,20.06018829345703,22.265701293945312,3.268529176712036,22.39210319519043,15.840892791748047,16.551204681396484,6.200546741485596,16.3475341796875,Far_miss
325806__15050-francois__school-street-ambience_24.wav,1649.2500525338307,0.06571451822916667,3292.436726888021,0.5652469992637634,203.56822204589844,0.0009451712248846889,-633.1766357421875,94.89620971679688,22.743810653686523,23.625118255615234,2.6498613357543945,24.329648971557617,15.591301918029785,20.89967155456543,5.459789752960205,17.067005157470703,Far_miss
325806__15050-francois__school-street-ambience_25.wav,795.2107424813356,0.010299117476851851,1656.3120524088542,0.7605689764022827,169.37693786621094,0.09065824747085571,-523.8311767578125,93.17516326904297,22.524568557739258,6.190455913543701,9.622000694274902,20.05976104736328,18.867416381835938,21.566194534301758,14.842096328735352,12.959574699401855,Far_miss
325806__15050-francois__school-street-ambience_26.wav,822.0955395226955,0.012261284722222222,1562.652587890625,0.6887081861495972,170.4522247314453,0.05140765383839607,-525.385986328125,102.93431854248047,20.213396072387695,8.153779029846191,11.796574592590332,25.259477615356445,16.863658905029297,16.845712661743164,5.20526123046875,8.416303634643555,Far_miss
325806__15050-francois__school-street-ambience_27.wav,1358.6213702227485,0.04184299045138889,2772.7986653645835,0.594122588634491,200.65713500976562,0.004941757768392563,-624.542724609375,87.78440856933594,32.445804595947266,22.111047744750977,10.296161651611328,26.869428634643555,20.21929168701172,17.43948745727539,9.15278148651123,13.789409637451172,Far_miss
325806__15050-francois__school-street-ambience_28.wav,810.0476095367029,0.008836534288194444,1476.4200846354167,0.7003298401832581,204.73350524902344,0.0026226218324154615,-635.3489379882812,112.29743194580078,23.330801010131836,24.88442611694336,5.938259124755859,20.236833572387695,20.576868057250977,11.637579917907715,11.501269340515137,13.96124267578125,Far_miss
325806__15050-francois__school-street-ambience_29.wav,796.2882695363638,0.009175618489583334,1506.9254557291667,0.673568606376648,202.7167205810547,0.003239724552258849,-627.2918701171875,119.443359375,19.853940963745117,27.688268661499023,11.819300651550293,20.965879440307617,21.54958152770996,13.439896583557129,10.017488479614258,14.921112060546875,Far_miss
325806__15050-francois__school-street-ambience_30.wav,642.2390933325349,0.006053783275462963,953.7913004557291,0.6077768802642822,204.17396545410156,0.007245337124913931,-632.4976806640625,113.12755584716797,33.74434280395508,26.591272354125977,17.22196388244629,20.30049705505371,22.58177947998047,15.76304817199707,10.129231452941895,12.393013954162598,Far_miss
325806__15050-francois__school-street-ambience_31.wav,494.05315749686054,0.004213895411849711,668.3383478594653,0.7717402577400208,201.19723510742188,0.020429331809282303,-625.7506103515625,94.85847473144531,39.54494857788086,21.73040008544922,15.34974479675293,19.79656219482422,25.061986923217773,13.44766616821289,9.019457817077637,13.94048023223877,Far_miss
326073__adam-n__megaphone-whistle_0.wav,3602.109828712031,0.22307445384837962,5615.9291585286455,0.21321114897727966,174.8679962158203,0.6927585005760193,-537.6477661132812,-21.376489639282227,-18.01051902770996,10.816587448120117,12.203893661499023,-50.77894592285156,-34.05124282836914,33.34947204589844,6.852912425994873,-74.09077453613281,Far_miss
326073__adam-n__megaphone-whistle_1.wav,3326.345602313766,0.22850658275462962,5028.0029296875,0.1345713585615158,156.0045166015625,2.357741117477417,-470.983154296875,-38.059844970703125,-26.39146614074707,22.79005241394043,19.315799713134766,-69.87883758544922,-49.16651916503906,48.107791900634766,5.005627632141113,-92.94976043701172,Far_miss
326073__adam-n__megaphone-whistle_2.wav,3242.0318912175285,0.22791883680555555,4974.269612630208,0.13548244535923004,157.8535919189453,2.556544065475464,-475.8671569824219,-36.84859085083008,-29.623048782348633,23.327024459838867,17.269500732421875,-71.40714263916016,-52.83610916137695,49.08357620239258,2.5073304176330566,-94.64997100830078,Far_miss
326073__adam-n__megaphone-whistle_3.wav,3256.054831305816,0.2279120551215278,4981.94580078125,0.13864432275295258,157.55027770996094,2.397299289703369,-475.203125,-34.981327056884766,-27.45011329650879,23.822240829467773,18.090070724487305,-70.50891876220703,-52.43360137939453,50.21772003173828,3.530109167098999,-94.5055160522461,Far_miss
326073__adam-n__megaphone-whistle_4.wav,3212.1242147770945,0.19245967158564814,5777.7272542317705,0.2737683951854706,163.3018341064453,3.487900972366333,-501.7973937988281,-29.543855667114258,-16.428380966186523,26.60783576965332,25.399032592773438,-29.31788444519043,-20.81297492980957,29.601041793823242,8.932411193847656,-58.04670333862305,Far_miss
326073__adam-n__megaphone-whistle_5.wav,3106.7609397514843,0.22792109736689814,4568.328857421875,0.12429123371839523,152.00733947753906,6.45904541015625,-456.99017333984375,-52.311702728271484,-23.364633560180664,46.66349792480469,48.15946960449219,-46.41410827636719,-32.8546028137207,53.96329879760742,14.048270225524902,-87.77591705322266,Far_miss
326073__adam-n__megaphone-whistle_6.wav,3196.7373793962406,0.21886534202755906,5232.483582984744,0.15798215568065643,163.01608276367188,2.8664515018463135,-494.5801086425781,-43.958587646484375,-22.070974349975586,36.07102966308594,39.507904052734375,-42.299163818359375,-32.829444885253906,43.78316116333008,7.700021743774414,-82.73868560791016,Far_miss
326181__lizellekleynhans__restaurant-ambience_(1)_00.wav,1734.0834535777835,0.0791897243923611,3531.9437662760415,0.432731956243515,85.16384887695312,0.14971482753753662,-233.24072265625,131.53273010253906,-6.708240032196045,4.465356826782227,-9.759143829345703,-1.365424394607544,-7.666341781616211,1.7364329099655151,-3.791865587234497,2.978585720062256,Far_miss
