filename,spectral_centroid,zero_crossings,spectral_rolloff,chroma_stft,rms,mel_spec,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,label
245768__felix-blume__hundreds-of-bats-screaming-and-coming-out-of-their-nest_07.wav,5138.64314927517,0.4125773111979167,8117.020670572917,0.5851308703422546,58.42604446411133,0.054150138050317764,-193.2474365234375,-29.480274200439453,-4.462126731872559,39.30720138549805,-2.1681082248687744,12.680683135986328,0.23777629435062408,6.877328395843506,-4.572913646697998,7.287082195281982,-6.589656352996826,1.3860421180725098,Far_miss
245768__felix-blume__hundreds-of-bats-screaming-and-coming-out-of-their-nest_08.wav,5147.627985799897,0.41851806640625,7991.609700520833,0.5764396786689758,59.05293655395508,0.055365294218063354,-195.43775939941406,-27.74371337890625,-3.8561503887176514,36.43635177612305,-2.626652717590332,15.022040367126465,-4.4686408042907715,8.92137622833252,-6.731847763061523,6.974091529846191,-4.774681568145752,0.9428986310958862,Far_miss
245768__felix-blume__hundreds-of-bats-screaming-and-coming-out-of-their-nest_09.wav,5082.3512487133385,0.4075905128761574,7872.279866536458,0.5344914793968201,57.28593444824219,0.06572112441062927,-189.01251220703125,-26.388147354125977,-1.0397359132766724,40.158329010009766,-6.729336261749268,15.045113563537598,-0.3534284234046936,5.695155620574951,-5.821513652801514,7.072710990905762,-4.743773460388184,2.3233139514923096,Far_miss
245768__felix-blume__hundreds-of-bats-screaming-and-coming-out-of-their-nest_10.wav,5064.8887124436815,0.3958084671585648,7872.0306396484375,0.5492464303970337,59.531158447265625,0.05812161788344383,-197.31729125976562,-22.146059036254883,2.1968235969543457,39.57444763183594,-9.6326904296875,14.40665054321289,-2.8831005096435547,5.734219551086426,-4.996367454528809,7.000456809997559,-5.832676410675049,1.5342698097229004,Far_miss
245768__felix-blume__hundreds-of-bats-screaming-and-coming-out-of-their-nest_11.wav,5263.140188720718,0.4322509765625,8048.6328125,0.56801438331604,56.10813522338867,0.07272471487522125,-184.4548797607422,-31.75887107849121,0.5491259098052979,36.43088912963867,-8.913533210754395,13.604753494262695,-3.31929612159729,7.526699542999268,-7.695785045623779,8.58349609375,-5.984564781188965,0.6949343085289001,Far_miss
245768__felix-blume__hundreds-of-bats-screaming-and-coming-out-of-their-nest_12.wav,5251.883037945226,0.4249945746527778,8129.182942708333,0.5474397540092468,54.76338195800781,0.08343423157930374,-179.56924438476562,-29.950666427612305,3.717318534851074,39.175479888916016,-7.603084087371826,12.735283851623535,-3.3240251541137695,6.928743839263916,-3.8991026878356934,6.093114852905273,-6.451394557952881,0.4739387035369873,Far_miss
245768__felix-blume__hundreds-of-bats-screaming-and-coming-out-of-their-nest_13.wav,4987.907343507362,0.3893410011574074,7832.3537190755205,0.5403515100479126,60.97532272338867,0.04830584675073624,-203.85662841796875,-14.165385246276855,2.2422566413879395,35.861480712890625,-8.004456520080566,14.23207950592041,-1.3291234970092773,5.513556957244873,-6.95036506652832,8.455400466918945,-7.3317341804504395,0.6969859004020691,Far_miss
245768__felix-blume__hundreds-of-bats-screaming-and-coming-out-of-their-nest_14.wav,5164.900659009319,0.41820158781828703,8052.620442708333,0.5719703435897827,57.249290466308594,0.0629764273762703,-189.24020385742188,-27.42522430419922,-1.4891035556793213,36.7812385559082,-2.1291916370391846,13.617738723754883,-3.8481647968292236,7.37813663482666,-6.410439968109131,7.413827419281006,-4.203562259674072,-1.0026978254318237,Far_miss
245768__felix-blume__hundreds-of-bats-screaming-and-coming-out-of-their-nest_15.wav,5204.249647088883,0.43537281177662035,7972.269694010417,0.5534402132034302,54.45509719848633,0.09407903254032135,-176.3440399169922,-36.90895080566406,1.239885926246643,43.893775939941406,-10.170845985412598,10.913432121276855,-2.706263780593872,7.551257133483887,-7.404139995574951,4.617079257965088,-2.3333685398101807,-3.0818049907684326,Far_miss
245768__felix-blume__hundreds-of-bats-screaming-and-coming-out-of-their-nest_16.wav,5305.17018400781,0.44340458622685186,8132.7219645182295,0.5299301147460938,55.91511917114258,0.08162903040647507,-182.37554931640625,-36.35236740112305,3.627685070037842,40.25083923339844,-8.999045372009277,13.90275764465332,-2.07631778717041,7.284342288970947,-4.417111873626709,3.774284839630127,-5.572239398956299,1.2933982610702515,Far_miss
245768__felix-blume__hundreds-of-bats-screaming-and-coming-out-of-their-nest_17.wav,5128.351107796393,0.4195014105902778,7904.1310628255205,0.5664635300636292,56.62485885620117,0.07057579606771469,-186.01377868652344,-28.464866638183594,-2.15108323097229,38.35477066040039,-9.911917686462402,14.626591682434082,-1.3011606931686401,6.104126453399658,-4.1691412925720215,6.628821849822998,-4.684130668640137,0.5452072620391846,Far_miss
245768__felix-blume__hundreds-of-bats-screaming-and-coming-out-of-their-nest_18.wav,5130.789516588901,0.4258716724537037,7969.0297444661455,0.5601280927658081,54.27406311035156,0.0958322063088417,-175.63778686523438,-37.349212646484375,-6.746042728424072,42.42951583862305,-4.688648700714111,11.991179466247559,-2.1255249977111816,6.653428077697754,-4.8868794441223145,7.8587117195129395,-5.039865970611572,0.7601520419120789,Far_miss
245768__felix-blume__hundreds-of-bats-screaming-and-coming-out-of-their-nest_19.wav,4997.9833934088465,0.3962085865162037,7750.059000651042,0.5738508701324463,58.05789566040039,0.06527520716190338,-191.25640869140625,-23.980817794799805,-2.9760279655456543,41.487037658691406,-8.35112476348877,14.857429504394531,-2.258467435836792,5.368485450744629,-3.235079526901245,8.178592681884766,-6.032059192657471,0.49898549914360046,Far_miss
245768__felix-blume__hundreds-of-bats-screaming-and-coming-out-of-their-nest_20.wav,5096.862584532367,0.4194810655381944,7903.6326090494795,0.5228040814399719,57.293312072753906,0.08595315366983414,-187.01927185058594,-33.094520568847656,-3.1966328620910645,43.732566833496094,-8.0425386428833,14.06764030456543,-1.7561919689178467,7.375336647033691,-1.9908064603805542,5.60257625579834,-2.533433675765991,0.008611679077148438,Far_miss
245768__felix-blume__hundreds-of-bats-screaming-and-coming-out-of-their-nest_21.wav,5105.896921485091,0.4130113389756944,7923.7701416015625,0.5517032146453857,55.57123565673828,0.07766653597354889,-182.44265747070312,-26.212026596069336,2.5085983276367188,41.863746643066406,-8.142550468444824,14.188331604003906,-2.2706987857818604,6.221966743469238,-4.426144123077393,6.055849552154541,-4.565944671630859,1.1259466409683228,Far_miss
245768__felix-blume__hundreds-of-bats-screaming-and-coming-out-of-their-nest_22.wav,5331.060077933538,0.4413768627025463,8162.6291910807295,0.5741274952888489,58.18933868408203,0.06539736688137054,-191.5397186279297,-34.644229888916016,2.008866310119629,37.18021774291992,-4.140222549438477,16.590381622314453,-2.86611270904541,7.095272541046143,-4.872613906860352,8.611504554748535,-4.192416667938232,1.1667990684509277,Far_miss
245768__felix-blume__hundreds-of-bats-screaming-and-coming-out-of-their-nest_23.wav,5126.489784831459,0.41470902054398145,7948.443603515625,0.5679845213890076,54.78342056274414,0.07671026885509491,-179.44161987304688,-27.022579193115234,1.4790855646133423,40.923614501953125,-7.433051109313965,12.958014488220215,-2.853637218475342,6.692465305328369,-6.00440788269043,7.830952167510986,-4.565857887268066,0.5129799842834473,Far_miss
245768__felix-blume__hundreds-of-bats-screaming-and-coming-out-of-their-nest_24.wav,5130.124959365135,0.42050962094907407,7928.3559163411455,0.5496419072151184,52.371707916259766,0.11427381634712219,-168.09080505371094,-36.464595794677734,-3.842766046524048,43.74541473388672,-6.135809898376465,12.421506881713867,-2.131361484527588,6.80849552154541,-7.129641056060791,7.520235538482666,-6.761051654815674,-0.9675044417381287,Far_miss
245768__felix-blume__hundreds-of-bats-screaming-and-coming-out-of-their-nest_25.wav,5173.156673928725,0.42531557436342593,8027.8472900390625,0.5471633076667786,56.08070373535156,0.07842478901147842,-183.77134704589844,-31.462936401367188,-4.008443832397461,38.360992431640625,-3.081857681274414,15.785599708557129,-2.6107568740844727,7.074963569641113,-4.725046157836914,9.181510925292969,-5.918735027313232,0.8913795948028564,Far_miss
245768__felix-blume__hundreds-of-bats-screaming-and-coming-out-of-their-nest_26.wav,5181.036951341089,0.4150955765335648,7964.8427327473955,0.5391815304756165,54.76044464111328,0.09408441931009293,-177.68019104003906,-34.52678680419922,-1.2579009532928467,41.67976760864258,-8.099442481994629,11.301156044006348,-2.826965570449829,7.305514812469482,-3.9837985038757324,9.349518775939941,-4.55551815032959,1.5598928928375244,Far_miss
245768__felix-blume__hundreds-of-bats-screaming-and-coming-out-of-their-nest_27.wav,5160.235574242253,0.4231703016493056,8017.529296875,0.5762971043586731,53.42726516723633,0.10139425843954086,-172.66749572753906,-34.28941345214844,-0.7949509620666504,43.41122055053711,-5.799288272857666,12.074444770812988,-1.3428456783294678,7.090532302856445,-5.2285332679748535,7.040283203125,-3.7274017333984375,-0.33996903896331787,Far_miss
245768__felix-blume__hundreds-of-bats-screaming-and-coming-out-of-their-nest_28.wav,5230.374763208832,0.43632902922453703,8072.3093668619795,0.5748499035835266,54.51829147338867,0.08846830576658249,-176.87066650390625,-37.05561065673828,-1.0033539533615112,40.788475036621094,-6.136598587036133,13.898656845092773,-3.6364517211914062,6.060950756072998,-4.518383979797363,7.736644744873047,-5.197858810424805,1.3728718757629395,Far_miss
245768__felix-blume__hundreds-of-bats-screaming-and-coming-out-of-their-nest_29.wav,5214.900187183089,0.4348212348090278,8016.5822347005205,0.5770639777183533,53.28557205200195,0.08559008687734604,-173.2294158935547,-34.56610870361328,-0.5487063527107239,41.40669250488281,-5.738278865814209,11.535097122192383,-3.611102819442749,8.885575294494629,-6.067972660064697,4.893505096435547,-4.663699626922607,-0.4155023396015167,Far_miss
245768__felix-blume__hundreds-of-bats-screaming-and-coming-out-of-their-nest_30.wav,5238.423575541848,0.44252296730324076,8044.346110026042,0.5735673308372498,55.69088363647461,0.08434619009494781,-181.2451934814453,-36.31705856323242,0.7715355753898621,42.094024658203125,-6.384464263916016,11.688133239746094,-2.665600061416626,8.492718696594238,-5.97650146484375,6.689237594604492,-2.913189649581909,-1.662917137145996,Far_miss
245768__felix-blume__hundreds-of-bats-screaming-and-coming-out-of-their-nest_31.wav,5124.375502245043,0.41945167824074076,7947.446695963542,0.5798560976982117,56.898860931396484,0.06950286030769348,-187.5105438232422,-28.659605026245117,-6.7914581298828125,35.44387435913086,-3.238635301589966,15.87191390991211,-7.534572601318359,6.953200817108154,-4.360389709472656,7.469589710235596,-4.931662559509277,1.0919146537780762,Far_miss
245768__felix-blume__hundreds-of-bats-screaming-and-coming-out-of-their-nest_32.wav,5180.388087805791,0.4205616138599537,8087.113444010417,0.5564166307449341,58.27907943725586,0.07174091786146164,-192.27676391601562,-28.06705093383789,-2.919278383255005,36.11058807373047,-3.494429111480713,13.377168655395508,-4.42906379699707,5.713260173797607,-4.340152263641357,7.547069072723389,-3.202979803085327,-1.121221899986267,Far_miss
245768__felix-blume__hundreds-of-bats-screaming-and-coming-out-of-their-nest_33.wav,5103.916248787242,0.42249665436921297,8004.270426432292,0.6020228266716003,58.4620361328125,0.054407861083745956,-193.4861297607422,-27.88789176940918,-4.359375953674316,38.98264694213867,-4.494166851043701,11.109289169311523,-2.903672218322754,7.771014213562012,-4.305769920349121,6.988485813140869,-3.768638849258423,-0.8296177983283997,Far_miss
245768__felix-blume__hundreds-of-bats-screaming-and-coming-out-of-their-nest_34.wav,5292.115220652847,0.4321560329861111,8192.835489908854,0.5626472234725952,58.152000427246094,0.07085007429122925,-190.68817138671875,-34.21886444091797,1.3865082263946533,38.70096969604492,-3.9762463569641113,12.683060646057129,-2.896566867828369,6.799117565155029,-3.104316473007202,6.760453224182129,-5.884745121002197,1.9839866161346436,Far_miss
245768__felix-blume__hundreds-of-bats-screaming-and-coming-out-of-their-nest_35.wav,5146.197140576234,0.4170125325520833,7919.6828206380205,0.5661972165107727,58.560516357421875,0.06135019287467003,-193.30410766601562,-27.614906311035156,-1.2543189525604248,38.35273361206055,-7.103945255279541,15.747528076171875,-5.175915718078613,6.73350191116333,-4.412207126617432,7.060638904571533,-6.375470161437988,0.9440525770187378,Far_miss
245768__felix-blume__hundreds-of-bats-screaming-and-coming-out-of-their-nest_36.wav,5241.377892412349,0.43672236689814814,8037.4176025390625,0.5814511179924011,55.51382827758789,0.07450906187295914,-181.77879333496094,-31.24606704711914,0.43738797307014465,37.07368469238281,-8.64346981048584,13.624113082885742,-6.522800922393799,8.377521514892578,-5.828276634216309,4.78940486907959,-6.861346244812012,2.242466449737549,Far_miss
245768__felix-blume__hundreds-of-bats-screaming-and-coming-out-of-their-nest_37.wav,5304.575000288304,0.4425365306712963,8137.5071207682295,0.5698431730270386,57.01238250732422,0.07304032891988754,-185.7689208984375,-41.856075286865234,-3.1642191410064697,40.01258850097656,-8.202180862426758,13.578045845031738,-1.2490590810775757,8.487105369567871,-5.024683475494385,6.7334065437316895,-4.768308162689209,-0.9538305997848511,Far_miss
245768__felix-blume__hundreds-of-bats-screaming-and-coming-out-of-their-nest_38.wav,5223.467957297417,0.42661087601273145,7960.406494140625,0.5610637068748474,58.06318283081055,0.0724165290594101,-189.6422119140625,-36.518959045410156,-3.643805503845215,39.15571594238281,-8.057839393615723,17.193239212036133,-2.7678446769714355,8.269343376159668,-3.5218002796173096,7.057912349700928,-4.015042304992676,2.011861801147461,Far_miss
245768__felix-blume__hundreds-of-bats-screaming-and-coming-out-of-their-nest_39.wav,5281.448256019658,0.4395186812789352,7946.250406901042,0.542328953742981,57.68144226074219,0.07998956739902496,-188.3865203857422,-36.27045440673828,1.0749162435531616,38.87430191040039,-9.653125762939453,16.420278549194336,-6.487156391143799,9.390586853027344,-4.878222465515137,6.816271781921387,-2.5466690063476562,-0.3230774402618408,Far_miss
245768__felix-blume__hundreds-of-bats-screaming-and-coming-out-of-their-nest_40.wav,5181.298868979635,0.42613841869212965,7817.350260416667,0.5576845407485962,54.74263000488281,0.08378065377473831,-178.25299072265625,-34.727420806884766,-3.877606153488159,39.44541549682617,-7.898153781890869,14.865570068359375,-7.711589336395264,8.881891250610352,-5.818215847015381,5.852633953094482,-1.8870735168457031,0.05953308567404747,Far_miss
245768__felix-blume__hundreds-of-bats-screaming-and-coming-out-of-their-nest_41.wav,5228.363670100966,0.422607421875,7998.8372802734375,0.5371209979057312,58.21509552001953,0.067991241812706,-191.00155639648438,-31.982738494873047,3.257158041000366,41.05788040161133,-7.647700786590576,12.52125358581543,-5.065715789794922,8.136727333068848,-7.418447971343994,5.877849578857422,-2.8655033111572266,-0.5587206482887268,Far_miss
245768__felix-blume__hundreds-of-bats-screaming-and-coming-out-of-their-nest_42.wav,5253.435869770256,0.43529369212962965,8062.4399820963545,0.5758383870124817,60.133480072021484,0.05317427217960358,-199.5003662109375,-32.56291198730469,-1.226469874382019,35.675785064697266,-8.212443351745605,13.630011558532715,-7.13582706451416,4.763561725616455,-4.6645002365112305,2.6889729499816895,-5.751144886016846,-0.19884321093559265,Far_miss
245768__felix-blume__hundreds-of-bats-screaming-and-coming-out-of-their-nest_43.wav,5326.069194561453,0.4477471245659722,8110.3912353515625,0.5535672307014465,54.94398880004883,0.07419493794441223,-180.7128143310547,-32.51810073852539,0.9790534377098083,30.97178840637207,-11.414814949035645,12.589961051940918,-10.446271896362305,4.015816688537598,-7.016268253326416,3.5221211910247803,-6.147964954376221,-2.3633813858032227,Far_miss
245768__felix-blume__hundreds-of-bats-screaming-and-coming-out-of-their-nest_44.wav,5349.008800147911,0.44608787254050924,8133.7188720703125,0.5616602897644043,55.00630187988281,0.08743259310722351,-178.58998107910156,-43.025978088378906,-3.53248929977417,35.1530876159668,-12.128655433654785,10.13140869140625,-7.188183784484863,4.245515823364258,-6.550722122192383,3.756587028503418,-7.236294746398926,-1.5614912509918213,Far_miss
245768__felix-blume__hundreds-of-bats-screaming-and-coming-out-of-their-nest_45.wav,5207.178375747952,0.4356124312789352,7901.588948567708,0.5663100481033325,57.81180953979492,0.06908396631479263,-189.5592041015625,-38.59995651245117,-7.711480617523193,35.50904846191406,-12.62765121459961,12.468371391296387,-5.9252543449401855,5.422778606414795,-7.762295246124268,3.249258041381836,-7.713939189910889,-0.23950153589248657,Far_miss
245768__felix-blume__hundreds-of-bats-screaming-and-coming-out-of-their-nest_46.wav,5242.702108691794,0.4331687644675926,7964.8427327473955,0.5729978680610657,57.97634506225586,0.07236330956220627,-189.52511596679688,-41.52470397949219,-8.822160720825195,36.98542022705078,-9.186441421508789,11.911250114440918,-7.493762016296387,3.8854801654815674,-4.783980846405029,2.3769490718841553,-5.835394382476807,-2.65701961517334,Far_miss
245768__felix-blume__hundreds-of-bats-screaming-and-coming-out-of-their-nest_47.wav,5178.146728993029,0.4266628689236111,7952.630615234375,0.549527108669281,59.13652038574219,0.06109268590807915,-195.64830017089844,-33.16069793701172,-6.353361129760742,34.65281677246094,-11.466351509094238,11.35660171508789,-7.838702201843262,4.130809307098389,-5.26335334777832,2.7426438331604004,-6.531168460845947,-1.6253491640090942,Far_miss
245768__felix-blume__hundreds-of-bats-screaming-and-coming-out-of-their-nest_48.wav,5395.747290603548,0.43610749421296297,8162.7288818359375,0.5354055762290955,57.21956253051758,0.0820399597287178,-187.0257110595703,-40.45979309082031,1.646126389503479,34.605220794677734,-11.257551193237305,10.937267303466797,-6.788797378540039,5.86821174621582,-6.144496917724609,1.2725684642791748,-6.231921195983887,-2.1026391983032227,Far_miss
245768__felix-blume__hundreds-of-bats-screaming-and-coming-out-of-their-nest_49.wav,5207.6529760892045,0.4101223415798611,8075.2003987630205,0.5689998865127563,57.34981155395508,0.06884709000587463,-189.46583557128906,-27.495372772216797,0.5893740057945251,34.36459732055664,-9.101624488830566,12.552059173583984,-5.15695858001709,4.766691207885742,-5.959934711456299,4.956805229187012,-6.786740303039551,0.13114312291145325,Far_miss
245768__felix-blume__hundreds-of-bats-screaming-and-coming-out-of-their-nest_50.wav,5322.539084677718,0.4367404513888889,8043.5984293619795,0.5701894164085388,57.805519104003906,0.08049418032169342,-188.88729858398438,-37.469024658203125,-1.2851176261901855,35.91950225830078,-7.15256404876709,14.918296813964844,-6.436878204345703,7.835434913635254,-6.3207173347473145,7.378055095672607,-4.732519626617432,0.800035834312439,Far_miss
245768__felix-blume__hundreds-of-bats-screaming-and-coming-out-of-their-nest_51.wav,5347.860406937976,0.45467348451967593,8075.54931640625,0.5531161427497864,56.61593246459961,0.09406272321939468,-182.60400390625,-46.93205642700195,-5.577517986297607,37.383567810058594,-7.149595260620117,15.312657356262207,-5.074985504150391,6.4443583488464355,-6.417205333709717,7.284949779510498,-4.486782550811768,0.3593261241912842,Far_miss
245768__felix-blume__hundreds-of-bats-screaming-and-coming-out-of-their-nest_52.wav,5098.022490145447,0.41116898148148145,7843.7184651692705,0.5628820061683655,61.75265121459961,0.053165242075920105,-204.34205627441406,-28.181020736694336,-1.9738492965698242,40.324100494384766,-9.211976051330566,13.96433162689209,-2.61144757270813,7.6446614265441895,-7.189095497131348,6.410490989685059,-2.538386583328247,-0.5451461672782898,Far_miss
245768__felix-blume__hundreds-of-bats-screaming-and-coming-out-of-their-nest_53.wav,5062.659689674963,0.39250578703703703,7877.762858072917,0.5483232140541077,60.93674087524414,0.053364403545856476,-201.59588623046875,-26.730775833129883,-0.4789731204509735,42.216129302978516,-10.303750038146973,12.420408248901367,0.834734320640564,7.475720405578613,-5.94675350189209,5.556941986083984,-4.558423042297363,0.3324560225009918,Far_miss
245768__felix-blume__hundreds-of-bats-screaming-and-coming-out-of-their-nest_54.wav,5318.041077642162,0.4240745261863426,8054.7637939453125,0.5439032912254333,58.39308547973633,0.06606891006231308,-191.58612060546875,-36.650360107421875,3.5641188621520996,38.47169494628906,-8.919734001159668,13.157584190368652,-3.065027952194214,7.716014385223389,-7.785417556762695,6.7786102294921875,-3.40549898147583,-0.12800122797489166,Far_miss
245768__felix-blume__hundreds-of-bats-screaming-and-coming-out-of-their-nest_55.wav,5288.031946909195,0.42546477141203703,8137.257893880208,0.551003098487854,55.68587875366211,0.07630046457052231,-182.18997192382812,-35.999900817871094,0.948809027671814,38.50822067260742,-9.285438537597656,9.929535865783691,-4.272069931030273,7.475299835205078,-5.567187309265137,4.174271583557129,-1.6490648984909058,0.30274200439453125,Far_miss
245768__felix-blume__hundreds-of-bats-screaming-and-coming-out-of-their-nest_56.wav,5202.896875218632,0.4138500072337963,8057.2560628255205,0.5483461618423462,59.00420379638672,0.07190258055925369,-192.55563354492188,-38.69059753417969,-3.6719770431518555,42.072357177734375,-4.814886569976807,10.652132034301758,-1.4900357723236084,6.770285606384277,-5.398848533630371,5.287900447845459,-3.2453861236572266,0.7277642488479614,Far_miss
245768__felix-blume__hundreds-of-bats-screaming-and-coming-out-of-their-nest_57.wav,5291.701968865419,0.43932201244212965,8112.6841227213545,0.5568186640739441,58.58005142211914,0.062106188386678696,-193.1083221435547,-34.99968719482422,1.4766730070114136,38.19908142089844,-7.827896595001221,10.640122413635254,-4.533701419830322,7.8314361572265625,-5.10837459564209,7.4579997062683105,-5.489470481872559,-0.17482736706733704,Far_miss
245768__felix-blume__hundreds-of-bats-screaming-and-coming-out-of-their-nest_58.wav,5211.2648225090925,0.43082230179398145,8082.0790608723955,0.5705852508544922,54.71907043457031,0.09427932649850845,-177.40953063964844,-37.87227249145508,-2.564923048019409,40.47829055786133,-9.076687812805176,9.299101829528809,-2.1911380290985107,7.643041610717773,-3.684664726257324,7.22886848449707,-4.261204719543457,2.0688071250915527,Far_miss
245768__felix-blume__hundreds-of-bats-screaming-and-coming-out-of-their-nest_59.wav,5194.691520712379,0.4266380027488426,8022.812906901042,0.5201151967048645,59.72904968261719,0.06314868479967117,-196.837890625,-33.32161331176758,-1.1834131479263306,38.60401153564453,-9.690738677978516,12.785452842712402,-2.922851324081421,3.8185300827026367,-3.6989293098449707,6.119741916656494,-7.76826286315918,4.232201099395752,Far_miss
246017__felix-blume__bats-screaming-slow-down-16-times-slower-than-original-speed_00.wav,1130.5273744859937,0.09851526331018519,2108.6588541666665,0.4479440748691559,136.82606506347656,0.16740970313549042,-377.0813903808594,257.7530517578125,-60.46128845214844,-36.280303955078125,58.12083435058594,-17.394914627075195,-47.797786712646484,19.71834945678711,12.812049865722656,-26.319774627685547,4.349283695220947,20.076650619506836,Far_miss
246017__felix-blume__bats-screaming-slow-down-16-times-slower-than-original-speed_01.wav,1124.394232635857,0.09282543041087964,2130.341593424479,0.42990559339523315,128.67337036132812,0.23110713064670563,-356.1422424316406,239.22337341308594,-53.00090408325195,-30.42041778564453,53.90725326538086,-17.88029670715332,-46.742218017578125,19.42138671875,15.876105308532715,-23.690902709960938,2.974609613418579,20.35750961303711,Far_miss
246017__felix-blume__bats-screaming-slow-down-16-times-slower-than-original-speed_02.wav,1038.2125151188063,0.08827492042824074,2124.310302734375,0.4371119439601898,134.16839599609375,0.16733969748020172,-373.8092346191406,251.85267639160156,-47.77473068237305,-26.148218154907227,56.50736999511719,-17.102277755737305,-42.313568115234375,22.236228942871094,10.483969688415527,-27.66865348815918,6.462826251983643,21.81313705444336,Far_miss
246017__felix-blume__bats-screaming-slow-down-16-times-slower-than-original-speed_03.wav,1131.218469077804,0.09815357349537036,2252.4627685546875,0.39532309770584106,136.4766845703125,0.18806028366088867,-380.24517822265625,253.3375244140625,-56.98161315917969,-33.4447021484375,49.43888473510742,-25.385923385620117,-39.565364837646484,29.02614974975586,8.719938278198242,-27.881149291992188,11.559100151062012,19.325366973876953,Far_miss
246017__felix-blume__bats-screaming-slow-down-16-times-slower-than-original-speed_04.wav,1130.6099135850936,0.09592918113425926,2144.049072265625,0.42774665355682373,132.36569213867188,0.17285998165607452,-373.4678955078125,237.93240356445312,-50.37248229980469,-27.682600021362305,54.471378326416016,-18.391159057617188,-44.38018035888672,22.40766143798828,15.387532234191895,-25.087512969970703,2.635220527648926,19.421606063842773,Far_miss
246017__felix-blume__bats-screaming-slow-down-16-times-slower-than-original-speed_05.wav,1016.4421034036185,0.08069525824652778,2067.3868815104165,0.48781660199165344,134.98681640625,0.26558154821395874,-375.9936218261719,248.49192810058594,-48.597042083740234,-34.21542739868164,48.575191497802734,-17.187942504882812,-37.290626525878906,27.972597122192383,17.160659790039062,-24.568429946899414,5.343233585357666,21.750228881835938,Far_miss
246017__felix-blume__bats-screaming-slow-down-16-times-slower-than-original-speed_06.wav,1186.2784574950454,0.10333025896990741,2204.9102783203125,0.42497536540031433,122.81079864501953,0.5217388868331909,-326.66363525390625,239.2887725830078,-61.93661117553711,-39.638153076171875,47.852935791015625,-21.744775772094727,-42.17473220825195,26.132017135620117,14.497560501098633,-27.462528228759766,2.8279225826263428,18.890052795410156,Far_miss
246017__felix-blume__bats-screaming-slow-down-16-times-slower-than-original-speed_07.wav,1043.8621159149795,0.08416295934606481,2014.2018636067708,0.4761374592781067,132.7982940673828,0.21574519574642181,-369.1498718261719,246.5516815185547,-50.97724914550781,-33.81966018676758,52.55116653442383,-13.595589637756348,-39.14540100097656,22.69276237487793,14.158001899719238,-24.778823852539062,3.202751636505127,19.34492301940918,Far_miss
246017__felix-blume__bats-screaming-slow-down-16-times-slower-than-original-speed_08.wav,1071.0020080018123,0.08906837745949074,2096.0479736328125,0.44821402430534363,133.48837280273438,0.24156877398490906,-363.0165710449219,258.2423400878906,-57.01856231689453,-40.799556732177734,47.81574249267578,-20.36191177368164,-42.25077819824219,24.102109909057617,11.470988273620605,-31.359546661376953,1.6997286081314087,21.488515853881836,Far_miss
246017__felix-blume__bats-screaming-slow-down-16-times-slower-than-original-speed_09.wav,986.8172980374276,0.07755307798032407,1985.5906168619792,0.4410782754421234,137.5428466796875,0.14924220740795135,-385.5758056640625,255.78634643554688,-47.62763214111328,-34.137046813964844,49.74876022338867,-16.32082748413086,-40.32004928588867,23.95278549194336,14.835654258728027,-27.703615188598633,-0.641523003578186,17.102800369262695,Far_miss
246017__felix-blume__bats-screaming-slow-down-16-times-slower-than-original-speed_10.wav,953.1518311539289,0.07537841796875,1978.9113362630208,0.4749917984008789,141.70449829101562,0.07751577347517014,-410.2513732910156,247.01551818847656,-39.33051300048828,-25.028270721435547,52.54390335083008,-14.678478240966797,-38.69464874267578,24.241662979125977,15.551849365234375,-24.847200393676758,2.192617654800415,17.69594955444336,Far_miss
246017__felix-blume__bats-screaming-slow-down-16-times-slower-than-original-speed_11.wav,1206.6082362157192,0.1097683376736111,2178.691609700521,0.4413885772228241,122.09339141845703,0.45865732431411743,-332.80621337890625,229.88267517089844,-54.675899505615234,-29.96589469909668,53.917335510253906,-19.720109939575195,-47.34196853637695,20.940401077270508,17.826738357543945,-23.248308181762695,1.107041835784912,17.18147087097168,Far_miss
246017__felix-blume__bats-screaming-slow-down-16-times-slower-than-original-speed_12.wav,1171.0109877364214,0.10389992042824074,2240.7491048177085,0.4027911424636841,130.37091064453125,0.30429381132125854,-349.4456481933594,257.43487548828125,-61.4644775390625,-34.52975845336914,52.56061935424805,-27.383007049560547,-45.72111892700195,27.59653091430664,11.370932579040527,-27.69881820678711,11.578289985656738,23.590797424316406,Far_miss
246017__felix-blume__bats-screaming-slow-down-16-times-slower-than-original-speed_13.wav,1148.582284913207,0.10009991681134259,2165.4825846354165,0.4325273334980011,134.34812927246094,0.2158539593219757,-360.366455078125,266.48089599609375,-63.05335235595703,-38.97016906738281,53.13936996459961,-24.45090103149414,-45.75612258911133,26.261465072631836,11.227744102478027,-29.840757369995117,6.585621356964111,21.252758026123047,Far_miss
246017__felix-blume__bats-screaming-slow-down-16-times-slower-than-original-speed_14.wav,1194.4213811604966,0.10377332899305555,2237.5091552734375,0.40742266178131104,127.48904418945312,0.2648174464702606,-345.05621337890625,246.76475524902344,-63.74430465698242,-40.93785858154297,44.145050048828125,-26.725608825683594,-42.47486114501953,27.648645401000977,11.91006088256836,-27.351646423339844,8.003067970275879,19.2574462890625,Far_miss
