filename,spectral_centroid,zero_crossings,spectral_rolloff,chroma_stft,rms,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20,mfcc_21,mfcc_22,mfcc_23,mfcc_24,mfcc_25,mfcc_26,mfcc_27,mfcc_28,mfcc_29,mfcc_30,mfcc_31,mfcc_32,mfcc_33,mfcc_34,mfcc_35,mfcc_36,mfcc_37,mfcc_38,mfcc_39,mfcc_40,label
234974__reitanna__baby-talk-i-m-gonna-rub-your-belly.wav,1433.552001032265,0.07278221240942029,2661.223038383152,0.2773641049861908,56.55375671386719,-295.6773986816406,115.570556640625,-35.42959213256836,0.48132258653640747,-13.491848945617676,30.31177520751953,4.3113017082214355,-34.11069869995117,-18.109764099121094,-5.799602508544922,-9.219962120056152,16.775968551635742,-4.235719203948975,-4.338038921356201,-12.815910339355469,-1.185653567314148,-8.292985916137695,-13.10755443572998,2.75803542137146,-14.427007675170898,1.9987115859985352,10.082724571228027,-6.657275199890137,-5.193759441375732,-4.863641738891602,-5.548960208892822,-9.086786270141602,2.5193328857421875,10.128952026367188,16.974853515625,14.528267860412598,14.382953643798828,8.238202095031738,15.210455894470215,16.24045753479004,6.129755973815918,16.103046417236328,10.209223747253418,6.168112754821777,7.794121265411377,negative
235043__reitanna__baby-talk-babble6.wav,1190.8816963254667,0.05444723462301587,2457.3486328125,0.24415411055088043,66.59174346923828,-380.21405029296875,91.30586242675781,29.54688835144043,54.42137908935547,-11.443680763244629,-4.731736660003662,-0.17538155615329742,-26.52180290222168,-29.266233444213867,-16.247539520263672,-12.381143569946289,-8.201891899108887,-8.518214225769043,-2.1643311977386475,0.15367574989795685,-0.0011437601642683148,-10.232458114624023,-11.016585350036621,-3.1097311973571777,-6.256870269775391,-5.050692081451416,-1.7542705535888672,3.039231061935425,-3.106229782104492,-6.306105613708496,3.782680034637451,0.9416753053665161,5.1969499588012695,-1.5834946632385254,-6.463447570800781,10.191452980041504,14.097498893737793,15.11547565460205,27.092344284057617,15.800769805908203,7.81151819229126,9.065646171569824,5.663694858551025,5.352675437927246,4.868454933166504,negative
235057__reitanna__baby-talk-babies.wav,1972.3929315963082,0.11239420572916667,3135.59326171875,0.18171440064907074,61.98212814331055,-351.2132263183594,36.458045959472656,-30.009807586669922,24.675373077392578,0.6833646297454834,-4.269652366638184,-14.041428565979004,-20.07097625732422,-26.994531631469727,-21.104686737060547,2.4413464069366455,31.471050262451172,34.54156494140625,32.72430419921875,20.832448959350586,-13.499895095825195,-21.55375099182129,-1.6409698724746704,1.4696990251541138,-1.5933274030685425,-34.02449417114258,-12.080903053283691,4.286067008972168,20.35084342956543,14.940863609313965,5.622434616088867,18.129701614379883,8.719120979309082,-16.98726463317871,-11.216552734375,1.8782426118850708,-11.949640274047852,-15.354573249816895,-3.294147253036499,-1.5523425340652466,-3.347325325012207,17.94636344909668,6.937288761138916,-3.8888118267059326,2.2955210208892822,negative
235911__yourfriendjesse__notification-sound_(1).wav,1016.0522580516961,0.06966145833333333,1599.9169921875,0.2072504609823227,79.8658447265625,-481.3710021972656,83.49656677246094,1.6296530961990356,-2.372537851333618,-6.4090423583984375,-2.6233041286468506,3.6906933784484863,8.435752868652344,-11.741869926452637,-5.362048149108887,-1.4200433492660522,1.9726651906967163,1.5208876132965088,-8.2305326461792,-5.936709880828857,-12.184605598449707,-8.641585350036621,-6.773368835449219,-5.561607360839844,-8.688760757446289,-5.586395263671875,10.714208602905273,4.529875755310059,0.6312209367752075,-3.6738393306732178,-7.464510440826416,-12.748201370239258,-8.335704803466797,0.04768247529864311,-6.547827243804932,-6.419103145599365,-4.172786235809326,-1.3009326457977295,-5.1180853843688965,-6.943881034851074,-1.6098284721374512,-2.475464344024658,1.4026740789413452,0.04259743541479111,-2.130300760269165,negative
235911__yourfriendjesse__notification-sound.wav,1016.0522580516961,0.06966145833333333,1599.9169921875,0.2072504609823227,79.8658447265625,-481.3710021972656,83.49656677246094,1.6296530961990356,-2.372537851333618,-6.4090423583984375,-2.6233041286468506,3.6906933784484863,8.435752868652344,-11.741869926452637,-5.362048149108887,-1.4200433492660522,1.9726651906967163,1.5208876132965088,-8.2305326461792,-5.936709880828857,-12.184605598449707,-8.641585350036621,-6.773368835449219,-5.561607360839844,-8.688760757446289,-5.586395263671875,10.714208602905273,4.529875755310059,0.6312209367752075,-3.6738393306732178,-7.464510440826416,-12.748201370239258,-8.335704803466797,0.04768247529864311,-6.547827243804932,-6.419103145599365,-4.172786235809326,-1.3009326457977295,-5.1180853843688965,-6.943881034851074,-1.6098284721374512,-2.475464344024658,1.4026740789413452,0.04259743541479111,-2.130300760269165,negative
239142__reinsamba__bierfest-atmosphere_(1)_00.wav,1317.214480585939,0.0628323025173611,2428.0680338541665,0.44620952010154724,70.91838073730469,-416.8973388671875,153.37969970703125,-9.389700889587402,17.04936408996582,4.945107936859131,-2.6077303886413574,-7.214776992797852,-8.130230903625488,-12.283313751220703,5.525387287139893,-0.9986798167228699,4.537773609161377,-10.67723274230957,-2.175682306289673,1.8890327215194702,-0.34005072712898254,-8.923255920410156,-0.026370542123913765,-7.344445705413818,-2.703329563140869,-4.427750587463379,-1.224616527557373,-6.2921600341796875,1.8934766054153442,-2.5968165397644043,1.1558440923690796,-3.9331958293914795,0.3023050129413605,-3.3003437519073486,0.6972750425338745,-3.515439987182617,1.18607497215271,-4.081753730773926,1.4660624265670776,-2.4453489780426025,1.3527798652648926,-2.2023043632507324,1.1935452222824097,-1.361536979675293,0.3311189115047455,negative
239142__reinsamba__bierfest-atmosphere_(1)_01.wav,1283.220170538154,0.061442057291666664,2212.9353841145835,0.42638471722602844,62.319580078125,-357.0103454589844,157.7184600830078,-11.322202682495117,11.01138973236084,0.5450931787490845,-6.048998832702637,-11.431276321411133,-8.383837699890137,-12.836112976074219,2.9245660305023193,-4.746758937835693,3.580719470977783,-10.02245044708252,-3.851077079772949,-2.953706979751587,-1.4960929155349731,-10.261468887329102,1.703208088874817,-7.141402721405029,-2.188351631164551,-4.67856502532959,0.04062206670641899,-6.606780052185059,-0.9192485213279724,-6.046620845794678,0.31892427802085876,-5.595672607421875,-0.023255206644535065,-4.658707141876221,0.021137626841664314,-3.322758913040161,2.7974376678466797,-2.198361396789551,3.2251906394958496,-2.0354256629943848,0.1528298705816269,-3.7483434677124023,0.7427799105644226,-2.15220046043396,1.6636362075805664,negative
239142__reinsamba__bierfest-atmosphere_(1)_02.wav,1314.7399018046551,0.06507930049189815,2335.704549153646,0.390982061624527,62.06865310668945,-353.646484375,155.57736206054688,-15.608002662658691,9.46884822845459,-6.707668304443359,-12.75831127166748,-3.904461622238159,-8.264415740966797,-16.09043312072754,3.7850139141082764,-3.4517104625701904,-3.07010555267334,-11.59349536895752,-3.0036561489105225,1.7448838949203491,-3.0789201259613037,-9.747827529907227,-2.8403682708740234,-9.040871620178223,-3.925703287124634,-1.8539410829544067,-4.671840190887451,-8.865497589111328,-1.7531222105026245,-3.3842763900756836,-0.011881333775818348,-1.207988977432251,-1.529868483543396,-2.4890527725219727,0.8751080632209778,-2.530301332473755,0.9071937799453735,-1.4277781248092651,1.8759467601776123,-0.8367886543273926,0.3948676586151123,-1.5518953800201416,-0.40235793590545654,-0.7272716164588928,0.3467511832714081,negative
239142__reinsamba__bierfest-atmosphere_(1)_03.wav,1460.2330260541069,0.06593379267939815,2725.993855794271,0.4287935495376587,63.19947814941406,-368.3150634765625,144.19686889648438,-11.52452278137207,13.685572624206543,0.3403971493244171,-9.307863235473633,-10.716425895690918,-7.319540500640869,-13.750646591186523,3.7440624237060547,-5.352792263031006,-0.47012054920196533,-11.16645622253418,-2.419001340866089,-2.7562830448150635,-1.6254682540893555,-8.982402801513672,-0.351068377494812,-7.795205116271973,-3.4514684677124023,-6.540182590484619,-2.139894485473633,-8.514975547790527,-0.1778976321220398,-3.935238838195801,0.6993582248687744,-3.706273317337036,1.1996965408325195,-3.258697271347046,1.0506691932678223,-2.712595224380493,0.33734583854675293,-3.5950236320495605,1.7876347303390503,-3.6982834339141846,-0.453267365694046,-4.506008625030518,-0.4379706084728241,-4.208920478820801,1.082029104232788,negative
239142__reinsamba__bierfest-atmosphere_(1)_04.wav,1432.853004081651,0.06816496672453703,2609.70458984375,0.41421061754226685,62.24046325683594,-360.92132568359375,145.702880859375,-12.930243492126465,15.392940521240234,1.3519922494888306,-9.042277336120605,-11.871161460876465,-10.403080940246582,-10.590822219848633,4.60165548324585,-7.6160359382629395,0.3276151120662689,-8.775246620178223,-0.9230636954307556,-2.829113721847534,0.6007605791091919,-8.189582824707031,-0.038202475756406784,-8.665091514587402,-2.555382013320923,-5.388030529022217,-1.43940269947052,-6.806863307952881,-0.1682226061820984,-4.428928852081299,-0.26551949977874756,-5.77430534362793,0.7128233909606934,-4.352600574493408,1.8720183372497559,-2.2634029388427734,0.6045598387718201,-2.3785810470581055,2.4615986347198486,-2.958592414855957,0.5958341956138611,-2.7522034645080566,2.507385015487671,-1.9362472295761108,1.428769826889038,negative
239142__reinsamba__bierfest-atmosphere_(1)_05.wav,1393.8716433051493,0.07567907262731481,2453.0904134114585,0.3557943105697632,62.948394775390625,-362.49371337890625,149.52357482910156,-21.977611541748047,13.666831970214844,-3.075878620147705,-3.2931365966796875,-7.819748878479004,-12.26420783996582,-12.493199348449707,3.5569775104522705,-2.985914468765259,1.7119803428649902,-11.425040245056152,-3.717193841934204,-4.125568866729736,-0.37234342098236084,-6.356583595275879,-0.8945496678352356,-7.905982494354248,-4.367392063140869,-7.360357284545898,0.0056938594207167625,-4.773265361785889,0.742737889289856,-6.061643123626709,2.0065505504608154,-2.922703742980957,-1.2506142854690552,-5.062119483947754,-0.3089880645275116,-0.2790258824825287,5.349438667297363,-5.21157169342041,-2.4667556285858154,-4.626784324645996,0.2107311338186264,-0.7842589616775513,1.2634021043777466,-4.488988876342773,0.7163932919502258,negative
239142__reinsamba__bierfest-atmosphere_(1)_06.wav,1350.853276854349,0.0638427734375,2422.2859700520835,0.354298859834671,63.67186737060547,-367.1949462890625,153.0982666015625,-14.435791969299316,10.103307723999023,-4.614679336547852,-6.655142784118652,-11.439714431762695,-9.137794494628906,-15.455265998840332,3.289377450942993,-2.9932804107666016,2.598836660385132,-6.489563465118408,0.7947445511817932,-4.1252665519714355,-4.843760967254639,-9.785563468933105,-0.775831937789917,-5.976970195770264,-2.7336246967315674,-7.854495525360107,-1.1448951959609985,-7.425698757171631,-0.47792237997055054,-4.021358966827393,0.17084196209907532,-5.338052272796631,-0.2598625421524048,-3.733590602874756,0.09517587721347809,-3.38623309135437,2.380768299102783,-5.403536319732666,-1.3568403720855713,-2.473123550415039,0.6625903248786926,-2.9641950130462646,1.1281687021255493,-3.960160493850708,1.0482096672058105,negative
239142__reinsamba__bierfest-atmosphere_(1)_07.wav,1446.78856364413,0.07087537977430555,2640.3594970703125,0.39903485774993896,63.67847442626953,-370.5579833984375,145.6615447998047,-18.16485595703125,14.66981315612793,-3.4855563640594482,-4.470335960388184,-10.404552459716797,-10.040303230285645,-14.025672912597656,4.455559253692627,-2.860055446624756,0.5522333383560181,-7.927426338195801,0.2840396761894226,-3.2539327144622803,-2.1956310272216797,-10.115453720092773,-1.2868452072143555,-6.128818035125732,-0.9221442937850952,-4.506967067718506,-0.8623619675636292,-5.770120620727539,-1.7928422689437866,-7.70546817779541,0.554496169090271,-3.801640748977661,0.3703320324420929,-3.4762721061706543,1.8329312801361084,-1.249005675315857,2.0280539989471436,-3.0086851119995117,0.12271881103515625,-4.245021343231201,0.1718790978193283,-3.603827953338623,0.2917327582836151,-1.524444580078125,1.9757535457611084,negative
239142__reinsamba__bierfest-atmosphere_(1)_08.wav,1488.617449883068,0.07104040075231481,2778.680419921875,0.4135485887527466,62.14558410644531,-361.2939758300781,144.70216369628906,-11.817872047424316,10.808213233947754,-2.8271288871765137,-4.074265003204346,-11.89761734008789,-8.461241722106934,-9.80810546875,3.0945708751678467,-5.398143768310547,0.48941829800605774,-10.375256538391113,-0.8044319748878479,-3.7750227451324463,0.4168637692928314,-7.339972496032715,-0.768500030040741,-8.25326156616211,-2.485006809234619,-4.894268989562988,0.45278218388557434,-5.003808498382568,0.813260555267334,-5.474488258361816,0.5493556261062622,-3.042107582092285,1.330842137336731,-2.738481283187866,3.258824110031128,-2.456420421600342,1.0403541326522827,-3.188419818878174,1.2747876644134521,-2.5318522453308105,1.368046522140503,-2.8451035022735596,1.521532416343689,-2.8176023960113525,0.9017558693885803,negative
239142__reinsamba__bierfest-atmosphere_(1)_09.wav,1339.2060638137639,0.05898482711226852,2427.9683430989585,0.42414045333862305,65.23512268066406,-380.4237060546875,150.99343872070312,-5.565401554107666,13.413945198059082,-2.5190420150756836,-0.8716384768486023,-10.662165641784668,-6.777934551239014,-11.55354118347168,-0.10592318326234818,-6.027926445007324,2.2175135612487793,-8.282164573669434,-0.43607401847839355,-2.193577289581299,1.5376768112182617,-9.99404525756836,-1.3262845277786255,-5.721722602844238,-1.0540704727172852,-4.90617561340332,-0.019264962524175644,-5.813903331756592,2.2161686420440674,-3.6993117332458496,1.602860927581787,-3.3193209171295166,-0.6803394556045532,-3.137906074523926,1.8194499015808105,-3.9912374019622803,1.8919167518615723,-3.72910213470459,-0.1784364879131317,-3.6420536041259766,0.739298939704895,-3.1216793060302734,0.7019070982933044,-3.347600221633911,-1.2050087451934814,negative
239142__reinsamba__bierfest-atmosphere_(1)_10.wav,1233.9143305426298,0.04969618055555555,2244.587198893229,0.39073270559310913,68.68602752685547,-402.9014892578125,153.42510986328125,3.1547915935516357,19.840171813964844,0.6585313081741333,-4.619348526000977,-11.65540885925293,-7.676792621612549,-13.262358665466309,-0.8170456290245056,-5.719099998474121,0.7499768137931824,-9.257434844970703,0.2981485426425934,-1.5279093980789185,-0.3988111913204193,-8.07358455657959,-2.1589581966400146,-5.092270374298096,-0.33374252915382385,-5.015291690826416,-0.16551510989665985,-5.133608341217041,1.2008551359176636,-5.781351566314697,0.06622689217329025,-3.2933425903320312,0.45975834131240845,-4.1927876472473145,0.9991623163223267,-5.764141082763672,0.3073332607746124,-2.351253032684326,0.00020394501916598529,-4.140421390533447,-1.3842222690582275,-4.446765422821045,-0.9171647429466248,-5.056840896606445,-2.1240899562835693,negative
239142__reinsamba__bierfest-atmosphere_(1)_11.wav,1180.3698211040135,0.048909505208333336,2163.0401611328125,0.40253958106040955,71.1761245727539,-417.2538757324219,158.10763549804688,1.7182717323303223,25.722206115722656,1.2928154468536377,0.8105595707893372,-8.008855819702148,-4.230198860168457,-10.365462303161621,4.731383800506592,-1.0674114227294922,3.3012125492095947,-7.272601127624512,2.6849048137664795,-0.08824987709522247,-0.8558952212333679,-5.413262367248535,0.7228503823280334,-4.958420276641846,-0.07838401943445206,-5.653050899505615,0.32119348645210266,-5.18649959564209,1.9429017305374146,-4.659352779388428,1.029526710510254,-2.7203168869018555,1.0977915525436401,-1.6443819999694824,1.8661177158355713,-3.9897077083587646,1.920741081237793,-3.290635824203491,1.1411194801330566,-2.5377516746520996,-0.673500120639801,-5.208371639251709,0.42527148127555847,-4.257062911987305,-0.41057288646698,negative
239142__reinsamba__bierfest-atmosphere_(1)_12.wav,1264.1760550290783,0.053337944878472224,2424.8779296875,0.36837664246559143,67.82807159423828,-396.67913818359375,151.56629943847656,0.324236124753952,21.96109390258789,1.304532766342163,-3.7363734245300293,-10.073600769042969,-8.99770450592041,-12.80009651184082,-0.28091874718666077,-4.629349231719971,0.9709541201591492,-9.27357292175293,-2.065685272216797,1.717970371246338,-0.37883123755455017,-7.063653469085693,0.8495319485664368,-2.577857732772827,0.13918982446193695,-3.9536168575286865,-1.6007249355316162,-6.375561237335205,-0.09916886687278748,-4.757514476776123,0.21198368072509766,-3.118727445602417,0.36337199807167053,-2.986421823501587,0.3708154261112213,-3.3881566524505615,-0.2826520800590515,-3.583547592163086,-0.7343924641609192,-3.6539368629455566,-1.706052303314209,-3.7846662998199463,-1.0288186073303223,-4.079433441162109,-1.474403977394104,negative
239142__reinsamba__bierfest-atmosphere_(1)_13.wav,1191.80713759466,0.054230866608796294,2082.390340169271,0.34871554374694824,67.0361557006836,-387.4200744628906,160.32591247558594,-4.604708194732666,17.681106567382812,-0.09186073392629623,-5.086946487426758,-11.875492095947266,-8.418512344360352,-12.45411491394043,-0.5871555209159851,-3.5574965476989746,0.7828904390335083,-9.251137733459473,-0.7591848969459534,-1.5755139589309692,0.03535270690917969,-5.810015678405762,-1.3671075105667114,-3.945286273956299,1.0421695709228516,-4.528783798217773,-0.9145714640617371,-7.861584186553955,-2.3221967220306396,-4.248124122619629,0.17397435009479523,-6.330280303955078,0.2783844470977783,-1.7434065341949463,1.2065157890319824,-2.843982219696045,-0.024274049326777458,-1.4592514038085938,1.8141601085662842,-2.6450090408325195,0.27065619826316833,-3.4434123039245605,-2.004263401031494,-5.667022705078125,-0.8544573187828064,negative
239142__reinsamba__bierfest-atmosphere_(1)_14.wav,1383.794113365756,0.07228823061342593,2543.360392252604,0.36729729175567627,63.99882888793945,-369.08673095703125,152.3895721435547,-14.050211906433105,13.906511306762695,-0.7538285851478577,-6.16029167175293,-8.735374450683594,-5.474153518676758,-12.580277442932129,2.426192283630371,-5.543603420257568,-0.7197537422180176,-8.848481178283691,-2.520524740219116,-2.8383190631866455,0.9409157037734985,-8.179544448852539,-4.509969234466553,-6.588240623474121,-1.337268590927124,-6.291447162628174,1.1066563129425049,-8.913603782653809,-1.2806134223937988,-5.201735973358154,-1.182741403579712,-6.599872589111328,-0.5561882853507996,-1.2894103527069092,2.260287046432495,-4.146416187286377,-2.3673300743103027,-2.882689952850342,1.0666085481643677,-1.9495996236801147,1.6114970445632935,-3.701093912124634,-0.14083455502986908,-5.194731712341309,1.8314048051834106,negative
239142__reinsamba__bierfest-atmosphere_(1)_15.wav,1344.794392668558,0.06294533058449074,2427.0711263020835,0.3782353699207306,66.89483642578125,-390.0775451660156,151.5738067626953,-10.796638488769531,14.888201713562012,-0.20016871392726898,-2.90775203704834,-10.801079750061035,-9.433511734008789,-12.611739158630371,5.615164756774902,-6.418036460876465,-0.9632229208946228,-9.582423210144043,-2.5947208404541016,-4.058990001678467,-2.183098077774048,-7.993593692779541,1.6370173692703247,-6.799394607543945,-3.987170934677124,-8.3379545211792,-0.5571574568748474,-6.673004150390625,0.4529002010822296,-5.0526652336120605,1.1258660554885864,-5.42713737487793,-2.5356905460357666,-3.516637086868286,2.7541425228118896,-2.1378817558288574,2.1760005950927734,-2.6840357780456543,0.9648058414459229,-3.3205184936523438,1.0113831758499146,-3.295106887817383,1.47373366355896,-3.92988920211792,1.401112675666809,negative
239142__reinsamba__bierfest-atmosphere_(1)_16.wav,1333.9745539803978,0.06049488208912037,2477.0161946614585,0.37612825632095337,64.81877899169922,-376.0330505371094,150.36660766601562,-10.057971954345703,16.77484703063965,-0.07358790934085846,-7.40201473236084,-8.386682510375977,-8.46165657043457,-16.137720108032227,4.073070049285889,-5.319758892059326,-1.7409509420394897,-12.269062042236328,-2.539968967437744,-4.8510355949401855,-7.208959579467773,-9.207698822021484,1.6742829084396362,-7.338332176208496,-1.6602754592895508,-5.2665934562683105,-3.849378824234009,-6.8970513343811035,1.4684977531433105,-6.391390323638916,-0.8870667815208435,-2.973027467727661,-1.4099653959274292,-5.060276031494141,0.9462530612945557,-0.8340268731117249,1.3180941343307495,-2.4984617233276367,0.4602848291397095,-4.583312511444092,-2.0236828327178955,-3.741452932357788,-1.2857987880706787,-3.5946552753448486,1.93660306930542,negative
239142__reinsamba__bierfest-atmosphere_(1)_17.wav,1419.0396146238263,0.06752797719594594,2705.7924672719596,0.3425000011920929,70.62800598144531,-415.10455322265625,147.975341796875,-10.793428421020508,6.08476448059082,-1.0668452978134155,-3.9160921573638916,-9.845148086547852,-6.143336296081543,-10.885356903076172,-0.567589521408081,-6.466831207275391,-2.9517664909362793,-10.271249771118164,-4.281476020812988,-6.717294216156006,0.18830925226211548,-3.932241678237915,-0.2776169180870056,-6.872176647186279,-4.071857452392578,-8.160982131958008,-2.474896192550659,-6.718610763549805,0.2870579957962036,-5.425979137420654,-1.5700515508651733,-4.140334129333496,-0.4847060739994049,-4.633698463439941,-0.8324704766273499,-1.5230613946914673,0.2898464798927307,-4.826801300048828,-0.7737566232681274,-3.7804627418518066,1.0943365097045898,-2.1610212326049805,-1.236135482788086,-4.518117904663086,0.604353129863739,negative
239142__reinsamba__bierfest-atmosphere_00.wav,1317.214480585939,0.0628323025173611,2428.0680338541665,0.44620952010154724,70.91838073730469,-416.8973388671875,153.37969970703125,-9.389700889587402,17.04936408996582,4.945107936859131,-2.6077303886413574,-7.214776992797852,-8.130230903625488,-12.283313751220703,5.525387287139893,-0.9986798167228699,4.537773609161377,-10.67723274230957,-2.175682306289673,1.8890327215194702,-0.34005072712898254,-8.923255920410156,-0.026370542123913765,-7.344445705413818,-2.703329563140869,-4.427750587463379,-1.224616527557373,-6.2921600341796875,1.8934766054153442,-2.5968165397644043,1.1558440923690796,-3.9331958293914795,0.3023050129413605,-3.3003437519073486,0.6972750425338745,-3.515439987182617,1.18607497215271,-4.081753730773926,1.4660624265670776,-2.4453489780426025,1.3527798652648926,-2.2023043632507324,1.1935452222824097,-1.361536979675293,0.3311189115047455,negative
239142__reinsamba__bierfest-atmosphere_01.wav,1283.220170538154,0.061442057291666664,2212.9353841145835,0.42638471722602844,62.319580078125,-357.0103454589844,157.7184600830078,-11.322202682495117,11.01138973236084,0.5450931787490845,-6.048998832702637,-11.431276321411133,-8.383837699890137,-12.836112976074219,2.9245660305023193,-4.746758937835693,3.580719470977783,-10.02245044708252,-3.851077079772949,-2.953706979751587,-1.4960929155349731,-10.261468887329102,1.703208088874817,-7.141402721405029,-2.188351631164551,-4.67856502532959,0.04062206670641899,-6.606780052185059,-0.9192485213279724,-6.046620845794678,0.31892427802085876,-5.595672607421875,-0.023255206644535065,-4.658707141876221,0.021137626841664314,-3.322758913040161,2.7974376678466797,-2.198361396789551,3.2251906394958496,-2.0354256629943848,0.1528298705816269,-3.7483434677124023,0.7427799105644226,-2.15220046043396,1.6636362075805664,negative
239142__reinsamba__bierfest-atmosphere_02.wav,1314.7399018046551,0.06507930049189815,2335.704549153646,0.390982061624527,62.06865310668945,-353.646484375,155.57736206054688,-15.608002662658691,9.46884822845459,-6.707668304443359,-12.75831127166748,-3.904461622238159,-8.264415740966797,-16.09043312072754,3.7850139141082764,-3.4517104625701904,-3.07010555267334,-11.59349536895752,-3.0036561489105225,1.7448838949203491,-3.0789201259613037,-9.747827529907227,-2.8403682708740234,-9.040871620178223,-3.925703287124634,-1.8539410829544067,-4.671840190887451,-8.865497589111328,-1.7531222105026245,-3.3842763900756836,-0.011881333775818348,-1.207988977432251,-1.529868483543396,-2.4890527725219727,0.8751080632209778,-2.530301332473755,0.9071937799453735,-1.4277781248092651,1.8759467601776123,-0.8367886543273926,0.3948676586151123,-1.5518953800201416,-0.40235793590545654,-0.7272716164588928,0.3467511832714081,negative
239142__reinsamba__bierfest-atmosphere_03.wav,1460.2330260541069,0.06593379267939815,2725.993855794271,0.4287935495376587,63.19947814941406,-368.3150634765625,144.19686889648438,-11.52452278137207,13.685572624206543,0.3403971493244171,-9.307863235473633,-10.716425895690918,-7.319540500640869,-13.750646591186523,3.7440624237060547,-5.352792263031006,-0.47012054920196533,-11.16645622253418,-2.419001340866089,-2.7562830448150635,-1.6254682540893555,-8.982402801513672,-0.351068377494812,-7.795205116271973,-3.4514684677124023,-6.540182590484619,-2.139894485473633,-8.514975547790527,-0.1778976321220398,-3.935238838195801,0.6993582248687744,-3.706273317337036,1.1996965408325195,-3.258697271347046,1.0506691932678223,-2.712595224380493,0.33734583854675293,-3.5950236320495605,1.7876347303390503,-3.6982834339141846,-0.453267365694046,-4.506008625030518,-0.4379706084728241,-4.208920478820801,1.082029104232788,negative
239142__reinsamba__bierfest-atmosphere_04.wav,1432.853004081651,0.06816496672453703,2609.70458984375,0.41421061754226685,62.24046325683594,-360.92132568359375,145.702880859375,-12.930243492126465,15.392940521240234,1.3519922494888306,-9.042277336120605,-11.871161460876465,-10.403080940246582,-10.590822219848633,4.60165548324585,-7.6160359382629395,0.3276151120662689,-8.775246620178223,-0.9230636954307556,-2.829113721847534,0.6007605791091919,-8.189582824707031,-0.038202475756406784,-8.665091514587402,-2.555382013320923,-5.388030529022217,-1.43940269947052,-6.806863307952881,-0.1682226061820984,-4.428928852081299,-0.26551949977874756,-5.77430534362793,0.7128233909606934,-4.352600574493408,1.8720183372497559,-2.2634029388427734,0.6045598387718201,-2.3785810470581055,2.4615986347198486,-2.958592414855957,0.5958341956138611,-2.7522034645080566,2.507385015487671,-1.9362472295761108,1.428769826889038,negative
239142__reinsamba__bierfest-atmosphere_05.wav,1393.8716433051493,0.07567907262731481,2453.0904134114585,0.3557943105697632,62.948394775390625,-362.49371337890625,149.52357482910156,-21.977611541748047,13.666831970214844,-3.075878620147705,-3.2931365966796875,-7.819748878479004,-12.26420783996582,-12.493199348449707,3.5569775104522705,-2.985914468765259,1.7119803428649902,-11.425040245056152,-3.717193841934204,-4.125568866729736,-0.37234342098236084,-6.356583595275879,-0.8945496678352356,-7.905982494354248,-4.367392063140869,-7.360357284545898,0.0056938594207167625,-4.773265361785889,0.742737889289856,-6.061643123626709,2.0065505504608154,-2.922703742980957,-1.2506142854690552,-5.062119483947754,-0.3089880645275116,-0.2790258824825287,5.349438667297363,-5.21157169342041,-2.4667556285858154,-4.626784324645996,0.2107311338186264,-0.7842589616775513,1.2634021043777466,-4.488988876342773,0.7163932919502258,negative
239142__reinsamba__bierfest-atmosphere_06.wav,1350.853276854349,0.0638427734375,2422.2859700520835,0.354298859834671,63.67186737060547,-367.1949462890625,153.0982666015625,-14.435791969299316,10.103307723999023,-4.614679336547852,-6.655142784118652,-11.439714431762695,-9.137794494628906,-15.455265998840332,3.289377450942993,-2.9932804107666016,2.598836660385132,-6.489563465118408,0.7947445511817932,-4.1252665519714355,-4.843760967254639,-9.785563468933105,-0.775831937789917,-5.976970195770264,-2.7336246967315674,-7.854495525360107,-1.1448951959609985,-7.425698757171631,-0.47792237997055054,-4.021358966827393,0.17084196209907532,-5.338052272796631,-0.2598625421524048,-3.733590602874756,0.09517587721347809,-3.38623309135437,2.380768299102783,-5.403536319732666,-1.3568403720855713,-2.473123550415039,0.6625903248786926,-2.9641950130462646,1.1281687021255493,-3.960160493850708,1.0482096672058105,negative
239142__reinsamba__bierfest-atmosphere_07.wav,1446.78856364413,0.07087537977430555,2640.3594970703125,0.39903485774993896,63.67847442626953,-370.5579833984375,145.6615447998047,-18.16485595703125,14.66981315612793,-3.4855563640594482,-4.470335960388184,-10.404552459716797,-10.040303230285645,-14.025672912597656,4.455559253692627,-2.860055446624756,0.5522333383560181,-7.927426338195801,0.2840396761894226,-3.2539327144622803,-2.1956310272216797,-10.115453720092773,-1.2868452072143555,-6.128818035125732,-0.9221442937850952,-4.506967067718506,-0.8623619675636292,-5.770120620727539,-1.7928422689437866,-7.70546817779541,0.554496169090271,-3.801640748977661,0.3703320324420929,-3.4762721061706543,1.8329312801361084,-1.249005675315857,2.0280539989471436,-3.0086851119995117,0.12271881103515625,-4.245021343231201,0.1718790978193283,-3.603827953338623,0.2917327582836151,-1.524444580078125,1.9757535457611084,negative
